PMID,Title,Authors,Journal,Year,Journal_Year,Abstract
41467439,Microbiota-gut-brain axis and bile acids-driven neuromodulation.,Taiwei Dong; Tianyi Zhang; Huanhuan Wang; Jing Zhang; Reema Abdullah; Binggui Sun; Guoping Peng,Neural regeneration research,2025,2026,"Bile acids emerge as multifunctional signaling molecules with dual hepatic and microbial origins, acting through farnesoid X receptor and Takeda G protein-coupled receptor 5 to influence inflammation and metabolism. Their dysregulation is consistently observed across various neurodegenerative diseases. The microbiota-gut-brain axis is a pivotal conduit for bile acids-driven neuromodulation, while sex-specific bile acid profiles and signaling pathways introduce critical biological heterogeneity. Emerging translational evidence indicates the promise of bile acids as biomarkers and therapeutic targets, yet highlights the critical hurdles that need to be addressed to realize precision interventions. Our core findings are: (1) Bile acids are far more than mere metabolic byproducts. They orchestrate core pathological processes such as neuroinflammation and energy metabolism. Their functions, whether neuroprotective or neurotoxic, are highly context-dependent, varying with cell type and disease-specific pathological backgrounds, thus exhibiting a potent ""double-edged sword"" effect. (2) The ""microbiota-bile acids-brain axis"" serves as a crucial bridge linking peripheral metabolic dysregulation to central nervous system pathology. (3) Sexual dimorphism emerges as a fundamental biological variable essential for understanding the heterogeneity in bile acid profiles and disease susceptibility. The primary contribution of this work is the proposal of an integrated ""microbiota-bile acids-sex"" framework that systematically describes the key scientific challenge of the context-dependent, dual roles of bile acids. Ultimately, this review champions a paradigm shift from a traditional brain-centric view to a systemic, metabolic perspective, establishing the bile acid system as a promising target for future precision therapeutic interventions."
41467411,Targeting the NLRP3-NEK7 axis with rebamipide: Drug repurposing in Parkinson's disease.,Hye-Sun Lim; Gunhyuk Park,Neural regeneration research,2025,2026,No abstract available
41452680,Upper Limb Exercises Reduce Non-motor Symptoms and Increase Cognitive Function in Parkinson's Disease: Randomized Controlled Trial.,Valton Costa; Maryela Menacho; Thalita Frigo da Rocha; Felipe Fregni; Larissa Pires de Andrade; Anna Carolyna Gianlorenço,Journal of geriatric psychiatry and neurology,2025,2026,"BackgroundPhysical exercise is a promising approach to address non-motor symptoms (NMS) in Parkinson's disease (PD), although the most effective modalities remain under investigation.ObjectiveTo compare the effects of three upper limb (UL) exercise modalities-resistance training (RES), aerobic exercise (AER), and task-specific training (TST)-on NMS in PD.MethodsThirty-seven community-dwelling individuals with PD (mean age = 62 ± 10 years; mean diagnosis duration = 7 ± 5 years; mean Hoehn & Yahr stage = 2 ± 0.4) were randomized into three intervention groups (RES, AER, TST) and a usual care control group. Interventions were performed three times per week, 40-50 minutes per session, over 8 weeks. Clinical outcomes included overall NMS (Movement Disorder Society-Unified Parkinson's Disease Rating Scale Part I, MDS-UPDRS I), global and domain-specific cognition (Mini-Mental State Examination [MMSE], Addenbrooke's Cognitive Examination-Revised [ACE-R], Trail Making Test), depression (Geriatric Depression Scale [GDS]), and anxiety (Beck Anxiety Inventory [BAI]). Intervention effects were analyzed using mixed-effects models and non-parametric factorial analyses.ResultsBetween-group analyses showed that UL exercises similarly reduced overall NMS severity and cognitive dysfunction, while maintaining baseline fatigue levels, in contrast to deterioration in the CON. RES and TST reduced anxiety (BAI), and RES also reduced apathy. Within-group improvements in cognitive domains, depression, hallucinations, and sleep problems were observed in the RES and TST groups.ConclusionsThis is the first study to demonstrate that isolated UL exercise modalities exert clinically relevant effects on NMS in PD. These modalities may be valuable additions to multidimensional rehabilitation strategies in PD care. [Brazilian Registry of Clinical Trials: RBR-7zjgnrx]."
42444486,Branched-chain amino acids and gut microbiota: coregulation and impact on neurological function via the gut-brain axis.,Qiong Li; Baowen Fan; Yao Xiao; Zhe Zhang; Siyi Zhao; Bin Liao; Jie Zeng; Xuesong Shan; Haonan Ye; Yuqi Wen; Lieliang Zhang; Hua Guo; Feng Xiao; Hong Zhu,Gut microbes,2026,2026,"Diseases that cause neurological dysfunction, such as Parkinson's disease (PD), Alzheimer's disease (AD), and maple syrup urine disease (MSUD), among others, are characterized by complex and multifaceted etiologies. There is growing evidence that branched-chain amino acids (BCAAs), regulated by the gut microbiota, play a critical role in the development of the central nervous system (CNS) disorders. This review focuses on the potential role of branched-chain amino acid metabolism in regulating brain function and gut microbiota. First, we summarize the current understanding of BCAAs, encompassing their biochemical metabolism, function, and systemic metabolic mechanisms. Subsequently, we delve into the mechanisms through which the gut microbiota regulates branched-chain amino acid metabolism, along with its mechanistic insights and recent evidence of its impact on neurological disorders. Finally, we discuss future research directions and challenges regarding gut BCAAs metabolism as a potential treatment for brain and gastrointestinal dysfunction."
42400260,Vitamin B6 produced by gut microbiome regulates host behavioral phenotypes through dopaminergic metabolism.,Doyeon Kim; Minshu Li; Thi Ha Nguyen; Yu-Jeong Choi; Sojeong Jang; Minhyeong Kim; Young-Kwang Kim; Min-Kyoo Shin; Arvie Camille V de Guzman; Sunghyouk Park,Gut microbes,2026,2026,"The gut microbiome modulates host neuropathology, but the mechanisms linking specific microbial genes and metabolites to host phenotypes remain poorly defined. Here, we identify microbiome-derived vitamin B6 (VB6) and its biosynthesis gene as key regulators of host dopaminergic homeostasis. Metagenomic analysis of fecal samples from Parkinson's disease (PD) patients revealed enrichment of biosynthetic pathways for pyridoxal-5'-phosphate (PLP), the active form of VB6, and tyrosine decarboxylase genes. Using <i>E. coli-C. elegans</i> symbiotic models, we demonstrate that the bacterial <i>pdxJ</i> gene, encoding a key enzyme in de novo VB6 synthesis, is essential in regulating host dopaminergic homeostasis. Colonization with <i>pdxJ</i>-deficient bacteria led to reduced host VB6 and dopamine levels, reduced dopaminergic enzyme activity, and altered motor behavior, which were all rescued by VB6 supplementation. In PD-relevant <i>C. elegans</i> models, bacterial PLP biosynthesis modulated <i>α</i>-synuclein aggregation and behavioral deficits associated with human LRRK2 mutations. In mice, colonization with <i>pdxJ</i>-deficient bacteria reduced serum VB6 levels, decreased tyrosine hydroxylase staining in the substantia nigra, and impaired motor coordination, which were rescued by VB6 supplementation. Overall, our results define a bacterial <i>pdxJ</i>-PLP-dopamine axis that links gut microbial metabolism to host dopaminergic phenotypes and suggest bacterial VB6 biosynthesis as a potential modifier of PD risk and a context-dependent therapeutic target."
42241031,Uric acid alleviates the inflammatory response in LPS-induced BV2 cells and MPTP-induced PD mice by resisting ferroptosis through the Nrf2 signalling pathway.,Dongmei Zhou; Tian Xiong; Bing Yang; Fanjie Liu; Xianglai Mo; Ting Chen; Peipei Lu; Xinghuan Liang; Li Li; Yingfen Qin; Decheng Lu; Feng Huang; Xi Yang,Redox report : communications in free radical research,2026,2026,"Neuroinflammation, oxidative stress, and ferroptosis are implicated in Parkinson' s disease (PD) pathogenesis. Epidemiological studies suggest that elevated uric acid (UA) levels may reduce PD risk, but the precise molecular mechanisms involved remain unclear. In this study, we investigated the effects of UA in lipopolysaccharide (LPS) or MPP+-stimulated BV2 microglia and MPTP-induced PD mouse models. BV2 cells are recognized as a standardized and reproducible neural inflammatory cell model for mechanism exploration. The anti-ferroptosis and anti-inflammatory effects of UA were assessed in LPS or MPP+ stimulated BV2 microglia and in an MPTP-induced PD mouse model. Western blot, qPCR, ELISA, and immunofluorescence were used to analyse the expression of inflammasome-related markers. ROS, MDA, GSH, and Fe²⁺ levels were measured using testing kits, while mitochondrial ultrastructure was evaluated through transmission electron microscopy. PD-related markers were assessed by ethology and immunohistochemistry. The Nrf2 inhibitor ML385 was employed to validate pathway specificity. We found that UA treatment reduced the expression of proinflammatory cytokines (TNF-<i>α</i>, IL-6, and IL-1β), ROS production, lipid peroxidation, and intracellular Fe²⁺ in BV2 microglia while increasing the antioxidant capacity and preserving the mitochondrial ultrastructure. In MPTP-treated mice, UA improved motor performance, preserved dopaminergic neuron density in the substantia nigra, and reduced neuroinflammation. UA activated Nrf2 signalling and upregulated GPX4 expression, which were attenuated by ML385, confirming the Nrf2 dependence of these effects. UA alleviates ferroptosis and neuroinflammation in LPS or MPP+ stimulated BV2 microglia and MPTP-induced PD mouse models through the activation of the Nrf2 signalling pathway."
41896164,Interventions to support young carers/supporters of people living with dementia: a mixed methods systematic review.,Kirstie Goodchild; Ellice Parkinson; Jane L Cross,International journal of qualitative studies on health and well-being,2026,2026,"Despite children being young carers for people living with dementia globally, and evidence suggesting they need more support, there is limited research evaluating best practice for dementia-care related interventions for children. The purpose of this work was therefore to comprehensively summarise the existing literature by synthesising studies appraising existing child-focused and dementia-care relevant interventions. A mixed methods systematic review with a convergent integrated synthesis approach. Four databases were systematically searched from 1st January 2013 to 9th February 2024. Qualitative, quantitative, and mixed methods studies evaluating any intervention programme that aimed to improve children's understanding and/or support for people living with dementia were included. Seventeen studies, evaluating 15 different interventions (1,345 participants), were eligible for inclusion. Extracted data were inductively synthesised into 18 categories, forming six integrated findings relating to what makes interventions useful for helping children to understand and/or support people living with dementia. The findings can inform the development of interventions for children with dementia care responsibilities, and further robust research."
41709439,Bacterial constipation: Mucin-degrading intestinal commensal bacteria cause constipation.,Tomonari Hamaguchi; Noriaki Gibo; Misuzu Ohara; Mikako Ito; Tomoyuki Ogura; Jun-Ichi Takeda; Hiroshi Nishiwaki; Fei Zhao; Ryo Kinoshita-Daitoku; Masashi Hattori; Koji Nonogaki; Tetsuya Maeda; Kenichi Kashihara; Yoshio Tsuboi; Masaaki Hirayama; Mitsuhiro Fujishiro; Hiroki Kawashima; Kinji Ohno,Gut microbes,2026,2026,"The contribution of gut microbes to constipation remains mechanistically underexplored, despite constipation being one of the most prevalent gastrointestinal disorders. Here, we identify cooperative induction of constipation by two mucin-degrading gut commensals: <i>Akkermansia muciniphila</i> and <i>Bacteroides thetaiotaomicron</i>. In constipated patients with Parkinson's disease (PD) and chronic idiopathic constipation (CIC), we observed that <i>A. muciniphila</i> and <i>B. thetaiotaomicron</i> were increased. Gnotobiotic mice colonized with either bacterium exhibited no constipation, whereas mice co-colonized with both bacteria developed constipation. Fecal mucins but not gastric mucins carry terminal sulfates. As fecal transcriptome of gnotobiotic mice suggested a sulfatase-dependent mechanism, we generated an anaerobic sulfatase-maturating enzyme (anSME)-deficient <i>B. thetaiotaomicron</i> strain that cannot catabolize the terminal sulfates of mucins. In the absence of anSME, constipation was ameliorated in co-colonized gnotobiotic mice. The synergic effect of the two bacteria is in accordance with our observation that <i>A. muciniphila</i> alone and constipation are not correlated in humans. As a bunch of intestinal bacteria other than <i>B. thetaiotaomicron</i> also catabolize mucin sulfates, they may substitute for <i>B. thetaiotaomicron</i> in patients with constipation. We propose bacterial constipation, in which cooperative degradation of colonic mucins by sulfatases and glycosylases by two commensal bacteria reduces lubrication and induces fecal dehydration, leading to the development of constipation. Targeting microbial sulfatase activity may be a promising therapeutic approach for patients with bacterial constipation."
42281553,A Time-Frequency Decoupled Contrastive Learning Framework for Electroencephalography-Based Parkinson's Disease Diagnosis.,Shunwu Xu; Lanxiang Chen; Hao Yan; Hong Zhang; Zhaowen Chen,International journal of neural systems,2026,2026,"Parkinson's disease (PD), a prototypical neurodegenerative disorder, poses significant challenges for early diagnosis. Motivated by recent advances in representation learning, a novel EEG-based diagnostic framework for PD, termed the time-frequency decoupling contrastive learning network (TDCNet), is introduced. The framework adopts collaborative contrastive learning between an online network and a momentum network to optimize latent representations in a self-supervised manner. It incorporates a temporal-evolution contrastive loss together with a frequency-aware contrastive loss, enabling adaptive decoupling of dynamic fluctuations and rhythmic patterns in EEG signals. Furthermore, structured pseudo-labels are constructed at the subject level to promote aggregation of intra-subject samples within the latent space. Ground-truth labels are introduced only in a downstream classifier for supervised evaluation. TDCNet achieves accuracies ranging from 95% to 99% across three public datasets under subject-dependent evaluation and 73% to 89% under subject-independent evaluation, consistently outperforming existing approaches. Additional analyses on datasets with available medication annotations (UC and UNM) suggest that medication status may potentially contribute to improved diagnostic performance. Brain-region investigations further reveal that central electrodes play a dominant role, yielding accuracies of 78% to 88% under subject-independent settings. Extensive ablation studies and comparative experiments confirm the effectiveness of the proposed framework and provide new insights into EEG-based PD diagnosis. The code is publicly available at https://github.com/Mike007-netizen/TDCNetn."
42336117,"A comprehensive review on Jiao-tai-wan: Traditional application, pharmacokinetics, and therapeutic mechanisms in multiple disorders.",Fengwei Nan; Wangjun Xu; Xian Wang; Qinghe Miao; Jingwei Sun; Ran Zhao; Xi Li; Yunfeng Zhou; Xinmei Xie; Xiaobin Pang,Journal of ethnopharmacology,2026,2026,"Jiao-tai-wan (JTW) is a renowned traditional Chinese medicine (TCM) compound formula documented in Han Shi Yi Tong in the Ming dynasty of China. It is composed of Coptidis Rhizoma (CR) and Cinnamomi Cortex (CC) in a ratio of 10:1, and employed to alleviate the heart-kidney disharmony syndrome according to the TCM theory. At present, JTW has been extensively utilized for the treatment of multiple diseases. This review aims to summarize current research progress on the traditional applications, bioactive components and their pharmacokinetic characteristics, as well as the pharmacological mechanisms of JTW in multiple disorders, in order to provide full-scale comprehending of JTW. A systematic literature search was conducted using multiple well-recognized databases, namely PubMed, Web of Science, ScienceDirect, and China National Knowledge Infrastructure. Several keywords were adopted to search the literatures related to JTW, such as Jiaotaiwan, Jiaotai pill, and Jiao-tai-wan. The diverse alkaloids derived from CR and essential oil from CC in JTW can be absorbed into the bloodstream, peripheral tissues, and brain. These components constitute the material basis for the neuroprotective and metabolic regulatory effects of JTW. Notably, CC significantly influences the pharmacokinetic properties of coptis alkaloids within JTW. Clinical trials and preclinical studies have demonstrated that JTW can ameliorate multiple conditions including insomnia, depression, cognitive impairment, Parkinson's disease, type 2 diabetes mellitus (T2DM), and polycystic ovary syndrome (PCOS). The neuroprotective effects of JTW are primarily attributed to its regulation on neurotransmitter, inflammation of gut-brain-axis, synaptic plasticity, microglia activation, and circadian rhythm. Furthermore, JTW promotes T2DM remission by upregulating AMPK pathway and insulin signaling, and restoring gut microbiota balance. For PCOS management, JTW modulates mitochondrial dynamic and cholesterol import, thereby improving clinical outcomes. JTW serves as a promising alternative therapy for multiple nervous system diseases and metabolic disorders owing to its diverse pharmacological activities, although its clinical translation remains to be established. Further research is urgently necessary to utilize integrated systems biology approaches (such as proteomics, metabolomics, and transcriptomics) for elucidating the intricate mechanisms of JTW and uncovering the biological basis that underlies the synergistic effects of CR and CC within JTW."
42320775,Ethnopharmacological landscape of Azadirachta indica (Neem): Phytochemical diversity bridging traditional heritage and modern medicine.,Arpit Sharma; Shruti S Raut; Alok Shukla; Nancy Parul; Amit Singh; Abha Mishra,Journal of ethnopharmacology,2026,2026,"Azadirachta indica A. Juss. (neem) is a cornerstone of traditional medicine across tropical regions, recognized for its broad-spectrum therapeutic applications. However, the translation of its extensive ethnopharmacological legacy into evidence-based therapy is hindered by fragmented reports and a lack of systematic integration. This narrative review aims to provide a quantitative and mechanistic synthesis of neem's phytochemical diversity and pharmacological landscape, explicitly distinguishing itself from prior work by mapping over 140 bioactive compounds to specific molecular pathways and clinical potential, while critically evaluating translational barriers. A literature search of Web of Science, PubMed, and Scopus was conducted for peer-reviewed articles published between January 2001 and November 2025, using keywords related to Azadirachta indica, neem phytochemistry, pharmacology, and toxicology. Phytochemical investigations have identified over 140 distinct compounds, including limonoids (e.g., azadirachtin, nimbolide, gedunin), flavonoids, and phenolic acids, distributed across all plant parts. These compounds modulate core signaling hubs-NF-κB, PI3K/Akt/mTOR, Nrf2, and MAPK-underpinning a broad pharmacological spectrum. Preclinical studies suggest that neem-derived compounds exhibit antiproliferative activity against breast, cervical, colon, and prostate cancer cell lines, although in vitro IC<sub>50</sub> values alone are not predictive of clinical efficacy. Neem extracts and phytochemicals have also demonstrated neuroprotective effects in experimental models of Alzheimer's and Parkinson's diseases and antidiabetic activity in streptozotocin-induced diabetic rodents; however, the translational relevance of these findings to human disease remains to be established through rigorous clinical investigation. Beyond human health, neem's insecticidal and antifeedant properties support eco-friendly agricultural applications. However, clinical validation remains strikingly limited: only fifteen interventional trials are registered, most for oro-dental conditions, with no published phase II/III results for systemic diseases. Toxicological reports confirm dose- and route-dependent risks, including pediatric encephalopathy from neem oil ingestion and embryotoxicity, necessitating explicit safety guidelines. Neem possesses validated, multi-target therapeutic potential, yet its clinical translation is currently impeded by poor bioavailability, extract standardization gaps, and a paucity of rigorous human trials. Future research must prioritize pharmacokinetic optimization (e.g., nanoformulations), establishment of certified reference materials, and well-designed phase trials in oncology and metabolic disease, rather than further preclinical cataloging."
42542687,Correction to: Optimized cortical EEG modeling for Parkinson disease diagnosis with snow Shepherd Stride tuning mechanism.,Morarjee Kolla; Rudra Kumar Madapuri; Prabhakar Kandukuri; Shobarani Salvadi; Satya Kiranmai Tadepalli; Ramesh Gajula,Cognitive neurodynamics,2026,2026,[This corrects the article DOI: 10.1007/s11571-025-10406-y.].
42542636,Reduced DJ-1/Nrf2/HO-1 antioxidant signalling is associated with type 2 diabetes-related aggravation of neurodegeneration in a mouse model of Parkinson's disease.,Honghao Xu; Mengjia Li; Yujia Li; Zhuochi Zou; Zichen Wang; Haroona Bashir; Shu Zhu; Qian Yang; Xianwei Zou,IBRO neuroscience reports,2026,2026,"Parkinson's disease (PD) and type 2 diabetes mellitus (T2DM) are increasingly recognized as comorbid conditions. Epidemiological evidence suggests that T2DM is associated with faster PD progression, but the biological processes that may connect these disorders remain incompletely understood. Oxidative stress is a shared pathological feature of both diseases, and the DJ-1/Nrf2/HO-1 pathway is an important antioxidant defence system. To determine whether T2DM is associated with more severe PD-like neurodegeneration and whether these changes are accompanied by reduced DJ-1/Nrf2/HO-1 antioxidant signalling in a mouse model of PD-T2DM comorbidity. Male C57BL/6 mice were assigned to control, T2DM, PD, or PD + T2DM groups. T2DM was induced by high-fat diet feeding combined with streptozotocin injection; PD was induced by unilateral intrastriatal 6-hydroxydopamine injection. Behavioural performance was assessed using rotarod and apomorphine-induced rotation tests. Nigrostriatal pathology was examined by haematoxylin-eosin, Nissl, and tyrosine hydroxylase immunohistochemistry. Oxidative stress markers (SOD, MDA, GSH) and DJ-1/Nrf2/HO-1 protein expression were measured in substantia nigra-striatum and serum. Final analyses included 10 control, 9 T2DM, 9 PD, and 9 PD + T2DM mice, with assay-specific sample sizes indicated in the Methods and figure legends. Compared with PD mice, PD + T2DM mice exhibited shorter rotarod latency, greater dopaminergic neuron loss, and stronger nigrostriatal oxidative stress (P < 0.05). DJ-1, Nrf2, and HO-1 expression was reduced in the substantia nigra-striatum of disease groups relative to controls, with Nrf2 and HO-1 significantly lower in PD + T2DM than in PD mice. Protein expression correlated positively with rotarod latency and antioxidant indices, and negatively with MDA content and fasting glucose. Serum oxidative stress markers showed similar directional trends, but most between-group differences were not statistically significant. In this combined toxin- and metabolism-based mouse model, T2DM was associated with more severe PD-like motor impairment and dopaminergic neuron loss, accompanied by reduced DJ-1/Nrf2/HO-1 antioxidant signalling and increased nigrostriatal oxidative stress. These findings are consistent with the possibility that impaired antioxidant defence contributes to PD-T2DM comorbidity, while causal pathway involvement requires confirmation by future gain- or loss-of-function studies."
42529862,"Beyond the role in motor function, entopeduncular nucleus, a critical neural hub in psychiatric disorders and sleep regulation.",Huaizhi Wang; Saboor Saeed; Nana Yan; Dan Wang,Annals of medicine,2026,2026,"The entopeduncular nucleus (EP) is a major output nucleus of the basal ganglia and plays a critical role in integrating motor, emotional, and behavioral processes. Although traditionally linked to motor control, accumulating evidence indicates that the EP is deeply involved in psychiatric disorders, sleep regulation, addiction, and mood-related behaviors. As the rodent homolog of the human internal Globus pallidus (GP) the EP represents a key translational structure bridging preclinical and clinical neuroscience. This narrative review was conducted following established narrative review methodology. Relevant literature was identified through a structured search of major biomedical databases. Peer-reviewed experimental and clinical studies investigating EP anatomy, connectivity, neurotransmitter systems, and functional roles were included. The review synthesizes findings from mouse and rat models employing optogenetic and chemogenetic manipulation, electrophysiological recording, neuroanatomical tracing, molecular approaches, and behavioral assays, alongside human neuroimaging, lesion, and deep brain stimulation studies. Evidence from rodent models demonstrates that the EP functions as a convergence hub integrating GABAergic, glutamatergic, dopaminergic, serotonergic, and endocannabinoid signaling. EP projections to the lateral habenula regulate aversive processing, addiction-related behaviors, and mood states. Cell-type-specific mouse studies identify entopeduncular circuits implicated in anxiety regulation. Dysregulation of EP circuits is implicated in depression, anxiety, and Parkinsonian motor dysfunction. Clinical and preclinical neuromodulation studies further support the therapeutic relevance of targeting EP circuits. The EP is a multifunctional neural hub extending beyond motor control. Integrating evidence from rodent and human studies highlights its importance in psychiatric and sleep disorders and supports its potential as a translational therapeutic target."
42516088,Generalized osteoporosis but not axial osteopenia is associated with cognitive impairment in Parkinson's disease.,Jian-Yong Wang; Wen-Bin Lu; Qiu-Yan Yu; Shu-Ting Guo; Qi-Xin Huang; Zi-Xuan Zhang; Cheng-Xiang Yuan; Bei-Lei Hu; Pei-Jun Li; Jian-Hong Zhu; Xiong Zhang,Annals of medicine,2026,2026,"Bone and brain interact bidirectionally through the brain-bone axis. However, the relationship between bone mineral density (BMD) and cognitive impairment in Parkinson's disease (PD) remains unclear. We screened and enrolled 120 PD patients, measuring BMD at the bilateral neck of femur, total hip, one-third distal radius and lumbar spine while assessing various clinical symptoms. Latent class analysis (LCA) was employed for BMD classification, followed by statistical analyses to assess their associations with cognitive impairment. Patients with cognitive impairment exhibited generally reduced BMD in the measured skeletal locations compared to those without cognitive impairment, while serum biochemical markers did not show this trend. LCA by utilizing multiple regional BMD measurements classified patients into two distinct clusters: axial osteopenia and generalized osteoporosis. Cognitive impairment was more pronounced in the generalized osteoporosis cluster. Further analysis showed that PD patients in the generalized osteoporosis cluster had an increased risk of cognitive impairment (adjusted odds ratio: 9.02, 95% confidence interval: 2.68-35.40). After stratification, this association was more prominent in older or male patients, in those whose non-dominant hand side exhibited more severe motor symptoms, and in patients with either a longer disease duration or the non-tremor dominant subtype. This study demonstrates for the first time that generalized osteoporosis, rather than axial osteopenia, is associated with cognitive impairment in PD. Interventions aimed at mitigating generalized BMD decline could be a potential therapeutic approach to improve cognitive function in PD patients."
42502326,Nigral biochemical and structural alterations following subacute exposure to MPTP in mice.,R Henry; A N Agbon; S A Musa; S B Oladele,Toxicology reports,2026,2026,"The substantia nigra is the critical part of the midbrain responsible for movement-related functions. Nigral alterations have been associated with neurological conditions related to movement disorders, including Parkinson's disease (PD). 1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine (MPTP) is a toxin commonly used as a model of PD due to its selective nature of destroying dopaminergic neurons. However, toxicity varies among different animals and strains. Therefore, this study aimed to assess a comprehensive multi-level profile of early dopaminergic dysfunction by evaluating behavioural, biochemical, mitochondrial, neuroinflammatory, and histological assessments to characterise early nigrostriatal alterations in Swiss mice following subacute MPTP exposure. Twelve (12) adult male mice were randomly divided into two groups of six (6) mice each. Group I (control) was administered normal saline (1 ml/kg i.p.), while group II was administered MPTP (30 mg/kg i.p.) daily for 5 consecutive days. Twenty-four (24) hours following the last MPTP administration, the mice were assessed for neurobehavioural performance using the beam walk, pole, and traction test. Assessments of oxidative stress biomarkers [malondialdehyde (MDA), superoxide dismutase (SOD), catalase (CAT) and reduced glutathione (GSH)], mitochondrial complex 1 activity, neuroinflammatory markers (IL-1β and TNF-α), brain-derived neurotrophic factor (BDNF), monoamine oxidase B (MAO-B), dopamine level, and histological examination of the substantia nigra were conducted following subacute MPTP exposure. Exposure to MPTP altered neurobehavioural performance, oxidative stress biomarkers, neuroinflammatory markers (IL-1β, TNF-α), and other assessed biochemical parameters, as evidenced by increased beam performance latency, bradykinesia, and a lower traction score. Significant (p < 0.05) increase in MDA level and decrease in SOD, CAT, and GSH were also observed. A significant (p < 0.05) increase was observed in IL-1β and TNF-α levels, and a decrease (p < 0.05) was observed in mitochondrial complex 1 activity, BDNF and dopamine levels. Nigral histological distortions were observed following MPTP exposure. These findings confirm the established alterations in neurobehavioral, physiological and morphological features in the substantia nigra of MPTP-exposed Swiss mice. The study assesses early nigral alterations after subacute MPTP exposure and supports the use of this model for investigating MPTP-induced neurotoxicity."
42466852,Gut microbiota-nanoparticle interactions in Parkinson's disease: mechanistic insights and therapeutic perspective.,Leila Kafshdooz; Reza Safaralizadeh,"Artificial cells, nanomedicine, and biotechnology",2026,2026,"This review introduces the 'nanomaterial-microbiome-brain interface' as a conceptual framework uniting three systems: gut microbiota, nanoparticles, and neurodegeneration. We synthesize evidence showing that titanium dioxide, silver, and zinc oxide nanoparticles differentially alter microbial composition. These microbial shifts intersect with established gut-brain mechanisms, including short-chain fatty acid production and immune modulation, providing plausible pathways linking nanomaterial exposure to neurological outcomes. We propose the 'nanomaterial-microbiome-brain interface' as a novel conceptual framework with twofold relevance-serving both as a potential contributor to Parkinson's disease pathogenesis through unintentional environmental exposure, and as an underexplored avenue for therapeutic intervention. Critical knowledge gaps persist. Addressing these gaps will require integrated approaches that bridge nanomaterial research, microbiome science, and neurodegeneration studies."
42438679,Aperiodic EEG spectral features as consistent indicators of Parkinson's disease: a machine learning approach utilizing fitting oscillations and one-over-F decomposition.,Bihan Chi; Qing Wang,Cognitive neurodynamics,2026,2026,"A major challenge in Parkinson's disease (PD) research is the identification of non-invasive neurophysiological markers that can distinguish PD patients from healthy controls while providing interpretable information about cortical dysfunction. This study investigates whether aperiodic EEG spectral parameters extracted using Fitting Oscillations and One-Over-F decomposition can serve as candidate indicators for exploratory PD classification and medication-state analysis. Resting-state EEG data from 15 PD patients and 16 healthy controls were analyzed. For PD participants, both medicated and unmedicated recordings were considered. Periodic and aperiodic powers spectral densities were separated out, and channel-wise exponents and offsets were derived. A leakage-free machine-learning pipeline was implemented using stratified subject-grouped tenfold cross-validation, in which normalization and hybrid t-test, MRMR, and ReliefF feature selection were performed strictly within each training fold. The Random Forest classifier achieved the best performance, with an accuracy of 0.843 ± 0.188, a pooled out-of-fold accuracy of 0.848, and a pooled AUC of 0.811. Permutation testing indicated that the observed performance exceeded chance-level classification. FDR-corrected statistical analysis showed significant group-level differences in global exponent and offset, with regional effects mainly involving frontal, temporal, and central areas. Medication-state analysis suggested that the global exponent was sensitive to dopaminergic state, whereas offset effects were weaker. Overall, the findings suggest that aperiodic EEG parameters may provide interpretable candidate markers for PD-related cortical alterations. However, due to the limited public dataset size and lack of external validation, the results should be considered exploratory and require confirmation in larger independent cohorts."
